Latitud,Longitud
19.60551134,-99.28638144
19.61822759,-99.29058748
19.65290521,-99.29153893
19.61511414,-99.30765284
19.59333021,-99.29561182
19.60733465,-99.27274888
19.60331942,-99.30877056
19.62801046,-99.32865672
19.6148927,-99.29885137
19.6380455,-99.36124076
19.60296348,-99.2778238
19.63896761,-99.29551146
19.6020009,-99.30450598
19.63097061,-99.32823109
19.62499887,-99.30192488
19.64639814,-99.29339711
19.59373473,-99.28750952
19.63031786,-99.3038895
19.59329297,-99.30202479
19.61324808,-99.3342275
19.64355053,-99.29720992
19.60316611,-99.27415283
19.63936861,-99.32463397
19.6375669,-99.35948761
19.60972804,-99.33766827
19.60905618,-99.32082268
19.59512436,-99.29602211
19.63053584,-99.33686328
19.64408345,-99.31609265
19.59583897,-99.27471407
19.62221498,-99.32923148
19.61675758,-99.3399411
19.63574678,-99.32543113
19.63404481,-99.31189089
19.61177031,-99.281874
19.59841714,-99.30685873
19.61112485,-99.31970664
19.6463188,-99.30230456
19.61879158,-99.33370457
19.61526559,-99.2986356
19.62058494,-99.30052326
19.62034834,-99.30091405
19.63545889,-99.29494397
19.63877778,-99.40530876
19.6382017,-99.32094025
19.59802284,-99.31175402
19.62683993,-99.30550833
19.59490487,-99.29614626
19.63366663,-99.339822
19.6212098,-99.34607645
19.60146134,-99.3100084
19.64137632,-99.28900426
19.60499072,-99.2711473
19.59346095,-99.3013708
19.61034333,-99.31523118
19.59923893,-99.28632751
19.59710026,-99.29342116
19.62345272,-99.30542123
19.63228501,-99.32402983
19.61659889,-99.34029749
19.5968609,-99.30155564
19.63441986,-99.28940076
19.6406244,-99.28879341
19.61757249,-99.33334522
19.59754698,-99.27561077
19.6050322,-99.27962117
19.61928628,-99.31984335
19.61302359,-99.29229925
19.62033179,-99.32399688
19.61991979,-99.33684202
19.59743354,-99.27852426
19.63346187,-99.30223735
19.62732479,-99.30426763
19.62509333,-99.29913404
19.65379328,-99.38675801
19.61138548,-99.28588707
19.6153146,-99.32401381
19.61776406,-99.33015335
19.60912812,-99.32376586
19.68339063,-99.3471553
19.57818553,-99.41172714
19.61052967,-99.28808022
19.60828256,-99.27039821
19.6546088,-99.38252452
19.57404236,-99.42511409
19.61054966,-99.28719258
19.60825194,-99.28881623
19.63068563,-99.31939286
19.63231696,-99.30317074
19.59192366,-99.30369699
19.60964968,-99.27778325
19.63639947,-99.32071985
19.62879102,-99.31749803
19.61763543,-99.32087879
19.60765677,-99.28313744
19.60447763,-99.30406393
19.63584265,-99.32489331
19.59695704,-99.30014351
19.59201366,-99.29505971
19.62529778,-99.41625076
19.64527529,-99.30499396
19.63343794,-99.32166534
19.63736932,-99.28746407
19.61493374,-99.35744186
19.60215659,-99.30292399
19.61908694,-99.29127318
19.6151442,-99.33378481
19.60914405,-99.28899311
19.59128407,-99.29243864
19.68681196,-99.34546029
19.62518915,-99.41926052
19.63514093,-99.35990287
19.59974549,-99.30283135
19.61237986,-99.31255634
19.6597929,-99.37856372
19.62938237,-99.31569104
19.62527587,-99.41760356
19.61854217,-99.2946696
19.64013672,-99.31023066
19.60260757,-99.28540706
19.62651157,-99.30781568
19.62750273,-99.29925266
19.62786582,-99.31010353
19.5941215,-99.31011326
19.59608179,-99.27439536
19.6191182,-99.29343761
19.60060038,-99.27891828
19.60581621,-99.2931884
19.59753874,-99.28311774
19.62970643,-99.28628801
19.63741923,-99.36221793
19.62574566,-99.29428653
19.64156594,-99.31409359
19.64370317,-99.31083721
19.63936965,-99.35812118
19.63308192,-99.32452678
19.63810126,-99.2946884
19.62960787,-99.30696643
19.60627762,-99.27440007
19.62778577,-99.30632969
19.61394994,-99.35378218
19.60373173,-99.30187327
19.61133102,-99.27424353
19.61887499,-99.34924199
19.64025837,-99.31836445
19.64123659,-99.3158356
19.63304715,-99.30845287
19.60342644,-99.29891032
19.63897652,-99.31909526
19.64173226,-99.41150163
19.6041635,-99.29359067
19.63319436,-99.29757398
19.6330592,-99.31040845
19.68414003,-99.34860718
19.6376799,-99.35615325
19.61267964,-99.28927205
19.59182238,-99.29783606
19.61989915,-99.33427053
19.57545143,-99.41701972
19.63399135,-99.31040648
19.62152907,-99.34048601
19.61403699,-99.29843931
19.62259507,-99.34946584
19.60836687,-99.29546018
19.59239513,-99.29811789
19.60273406,-99.28301053
19.62022864,-99.31811328
19.60301639,-99.2829572
19.59770018,-99.28325366
19.61359028,-99.34079996
19.60435822,-99.28065256
19.62975061,-99.32282661
19.63357525,-99.30513554
19.63001612,-99.30453572
19.64207138,-99.3139792
19.634776,-99.30126698
19.66541072,-99.3782688
19.61998732,-99.30000119
19.62183647,-99.34519054
19.64603497,-99.30214725
19.60871818,-99.27114514
19.60755233,-99.3071149
19.62726724,-99.32629348
19.60927123,-99.31931596
19.618673,-99.330925
19.62800658,-99.34098884
19.61814154,-99.3457039
19.59088694,-99.28828611
19.5927894,-99.29605662
19.608957,-99.2996315
19.62760757,-99.29880546
19.62131365,-99.35509898
19.61507588,-99.29445511
19.60408501,-99.30216215
19.61187941,-99.29077886
19.63295631,-99.29844804
19.60735942,-99.28423918
19.63255408,-99.31809891
19.59484261,-99.30583946
19.59318617,-99.30667595
19.61877199,-99.32302728
19.63537253,-99.35617616
19.60428688,-99.28455164
19.62029562,-99.30642163
19.63429579,-99.3072977
19.5955304,-99.29664647
19.64128687,-99.29616674
19.63168825,-99.36607158
19.62868037,-99.32673715
19.60329929,-99.29674179
19.61425265,-99.35419081
19.61165404,-99.30294641
19.62486387,-99.32012501
19.5888006,-99.29675781
19.63442743,-99.30449306
19.6842291,-99.35417609
19.63293767,-99.30708994
19.63507654,-99.36479872
19.63507859,-99.3010126
19.60516133,-99.27553766
19.61797405,-99.29762444
19.63200527,-99.36346733
19.6254151,-99.31346693
19.6354279,-99.32763164
19.60575005,-99.27715125
19.63312024,-99.3306254
19.63902402,-99.36225071
19.60766924,-99.27541854
19.60937587,-99.32568436
19.60955006,-99.32935039
19.63278303,-99.35531433
19.58982915,-99.29476783
19.61258905,-99.28864266
19.60412695,-99.42486237
19.62823185,-99.30417601
19.60458612,-99.28603437
19.61882545,-99.33387084
19.61531754,-99.35822019
19.60258792,-99.42369261
19.68676203,-99.35780802
19.59634149,-99.29136157
19.63893384,-99.36101045
19.61330855,-99.29759954
19.59026052,-99.28356904
19.61120257,-99.27814369
19.60035608,-99.29775515
19.60572438,-99.29919341
19.62905086,-99.30645549
19.59223174,-99.28620528
19.68517096,-99.34369503
19.63750878,-99.3208666
19.63043838,-99.31303813
19.62913624,-99.31471147
19.61804703,-99.31080394
19.6090801,-99.32729217
19.61516935,-99.28677229
19.63071324,-99.30033259
19.5924995,-99.29523807
19.61462919,-99.30526864
19.62484029,-99.31008375
19.61856944,-99.28818109
19.6057071,-99.28741995
19.6196943,-99.32529741
19.60668524,-99.28789679
19.59840227,-99.3060467
19.61352144,-99.29511511
19.61857077,-99.41792258
19.59489986,-99.29402553
19.61336514,-99.34126139
19.60077905,-99.31128408
19.63926164,-99.35078953
19.60770436,-99.30977629
19.61436681,-99.31238277
19.61689523,-99.30956464
19.61595668,-99.29083476
19.62728318,-99.41755411
19.62133637,-99.3030437
19.64307251,-99.30028243
19.60509747,-99.27562453
19.65518897,-99.38799183
19.62490861,-99.41580701
19.63306838,-99.35500911
19.57997938,-99.41141573
19.66405971,-99.37589571
19.60944687,-99.28018399
19.62924802,-99.30562462
19.6137131,-99.29315637
19.63677876,-99.36362996
19.60047328,-99.29040232
19.59326633,-99.28664198
19.59229365,-99.28696726
19.60608751,-99.28365972
19.63971747,-99.31707312
19.60320331,-99.28532125
19.63536385,-99.40763738
19.61086301,-99.33412792
19.62382304,-99.3114035
19.61311289,-99.31575685
19.60082932,-99.29522249
19.594104,-99.3010061
19.60839806,-99.28529441
19.62355373,-99.32225448
19.61995169,-99.30651457
19.61987245,-99.30187777
19.60966304,-99.33398507
19.61358364,-99.33198408
19.63648064,-99.29946526
19.6096698,-99.29478971
19.63342054,-99.35250011
19.61225973,-99.33225041
19.61738474,-99.32226727
19.60752027,-99.26734406
19.63905631,-99.31696287
19.64146107,-99.3194457
19.61020974,-99.28087697
19.59166314,-99.30346174
19.6354927,-99.2919649
19.61173601,-99.32946184
19.64150491,-99.29472284
19.59524692,-99.29294212
19.62263182,-99.34838449
19.59774019,-99.28835714
19.61671474,-99.31533607
19.62201565,-99.34540701
19.58067381,-99.40277484
19.62255793,-99.34805479
19.63828083,-99.34719417
19.61672203,-99.2947125
19.61601767,-99.29115544
19.63593047,-99.4086257
19.59758389,-99.30469441
19.6878401,-99.36227646
19.6216645,-99.29739949
19.62510557,-99.33013983
19.61696331,-99.41790494
19.62397559,-99.34605922
19.62274136,-99.33125789
19.58955175,-99.29334596
19.62779803,-99.3077288
19.64472056,-99.31502192
19.62543159,-99.31117297
19.63806298,-99.34280756
19.60537164,-99.28530306
19.60146916,-99.27851766
19.62450108,-99.30850635
19.59920482,-99.31231014
19.61292613,-99.29463553
19.60201244,-99.27636937
19.62377583,-99.32489479
19.63668307,-99.36427864
19.6069629,-99.27343461
19.60393747,-99.29310653
19.62229804,-99.2956607
19.6379748,-99.33359894
19.61969555,-99.30474919
19.61174423,-99.2799543
19.59129357,-99.29554265
19.61978132,-99.29751499
19.60501094,-99.30142805
19.63739725,-99.35386026
19.61639684,-99.33941405
19.64556213,-99.30124313
19.63604117,-99.29859478
19.57673598,-99.41425625
19.6113682,-99.33210562
19.66203689,-99.37425294
19.62162365,-99.35313892
19.65497731,-99.3817481
19.62247686,-99.30452697
19.60240929,-99.27394676
19.60937105,-99.29484366
19.57781657,-99.41418648
19.60958468,-99.33081629
19.58739196,-99.29639267
19.63507986,-99.33490265
19.59869656,-99.27683032
19.64020973,-99.31858345
19.61300242,-99.28617915
19.59301253,-99.2921407
19.63071445,-99.33893748
19.63050797,-99.41570841
19.59652626,-99.28483577
19.59111507,-99.29417417
19.59525913,-99.30135246
19.63527185,-99.3345816
19.63010409,-99.30088183
19.60908516,-99.30116366
19.614319,-99.31258335
19.60479131,-99.3106161
19.58798642,-99.29519375
19.62242204,-99.34405828
19.61231255,-99.28565842
19.59604787,-99.31288002
19.62957719,-99.41263139
19.62534421,-99.30446362
19.60467482,-99.27675688
19.64750325,-99.29867772
19.6171994,-99.34580364
19.61549954,-99.28696094
19.61355742,-99.29061577
19.61996037,-99.29768485
19.61892584,-99.2915786
19.59614482,-99.29013015
19.63039947,-99.34064997
19.61355962,-99.35131514
19.60855672,-99.28504507
19.61104657,-99.28546436
19.61791325,-99.29625501
19.59905086,-99.31154147
19.59564622,-99.30189567
19.6432248,-99.31432671
19.61852444,-99.31116189
19.61667501,-99.28825987
19.65686833,-99.38397632
19.62502444,-99.31778925
19.63267422,-99.30217843
19.61082229,-99.28705521
19.63213481,-99.34529836
19.60715459,-99.31137034
19.60879977,-99.27764404
19.60110505,-99.30571002
19.60829487,-99.28074241
19.60823445,-99.28707467
19.62836121,-99.41313086
19.63513969,-99.3290633
19.63195706,-99.36762825
19.64047577,-99.29047464
19.68730021,-99.34328604
19.61982551,-99.32507708
19.686871,-99.34586732
19.62042449,-99.29974526
19.60677879,-99.28678507
19.64501492,-99.30597245
19.64595338,-99.29706058
19.65005379,-99.29395045
19.61781076,-99.42508353
19.61078956,-99.42357646
19.60722352,-99.31804825
19.59296378,-99.29734482
19.62635115,-99.30072225
19.63554018,-99.29419493
19.59472199,-99.27889313
19.59269735,-99.28793872
19.61847268,-99.30909737
19.63747519,-99.41734386
19.63677863,-99.36202316
19.59323721,-99.29031919
19.63189852,-99.30602538
19.63864638,-99.417434
19.62394628,-99.32255766
19.62851083,-99.2818588
19.63182704,-99.32728846
19.60404773,-99.28219219
19.6354401,-99.35865268
19.64095554,-99.29668301
19.61525265,-99.29635499
19.59022976,-99.28863102
19.62167877,-99.34281989
19.62837951,-99.28179858
19.62568664,-99.33271759
19.63264907,-99.32224363
19.61472526,-99.3108533
19.59530963,-99.3104252
19.60211903,-99.29669745
19.60183131,-99.27342423
19.60098316,-99.31204274
19.59914796,-99.3093095
19.57500079,-99.42417569
19.60898255,-99.28034936
19.59843428,-99.3120943
19.62207571,-99.29619223
19.63415062,-99.30707746
19.62237489,-99.30594145
19.60205252,-99.29659061
19.6223493,-99.31350808
19.63398107,-99.30292116
19.62564362,-99.32404652
19.61363969,-99.2940558
19.62390146,-99.29223781
19.62579783,-99.30335346
19.62744267,-99.30691929
19.5986907,-99.31119282
19.61262931,-99.27894437
19.61244425,-99.28357812
19.59835328,-99.30722594
19.61362681,-99.35169586
19.61749973,-99.33238469
19.63136681,-99.35390656
19.63211434,-99.35087425
19.60849917,-99.28412208
19.60407464,-99.29054491
19.60947153,-99.28622911
19.69228664,-99.36339062
19.61648098,-99.28777705
19.61492139,-99.28824869
19.61624607,-99.28640779
19.62889983,-99.30257044
19.59835577,-99.29031011
19.60912671,-99.27722793
19.63664128,-99.35383083
19.62745435,-99.33590078
19.65414401,-99.38324254
19.63196952,-99.35580637
19.63719043,-99.36879341
19.60764006,-99.26918217
19.68707514,-99.36108574
19.62029742,-99.33498346
19.63379206,-99.30366355
19.63384817,-99.30332113
19.60981889,-99.29504332
19.60632307,-99.29989353
19.61562916,-99.29089566
19.5956227,-99.28334884
19.59118803,-99.2930745
19.58675601,-99.29720298
19.64393347,-99.31082175
19.63345968,-99.29834068
19.60364805,-99.28282231
19.59274745,-99.29368414
19.63154445,-99.32761173
19.61411373,-99.31339284
19.64478612,-99.3154885
19.6311975,-99.31862372
19.64176345,-99.29703707
19.60219012,-99.27363465
19.59777336,-99.30885347
19.59644456,-99.29170844
19.60160843,-99.29889176
19.63221097,-99.3017818
19.61987131,-99.35351199
19.61927897,-99.31023173
19.59942676,-99.28130364
19.61913898,-99.42043595
19.619482,-99.32872
19.59876457,-99.27947702
19.59809161,-99.30447868
19.64230344,-99.31277532
19.6225844,-99.30186026
19.63219629,-99.31940973
19.65776644,-99.38752127
19.60548399,-99.30152421
19.63993529,-99.29629697
19.61731014,-99.34183076
19.63631312,-99.28679809
19.59767009,-99.28987631
19.60344977,-99.29599951
19.64120492,-99.29051279
19.6399076,-99.28746801
19.63840503,-99.28727117
19.63568097,-99.29200879
19.57712897,-99.41687095
19.62541196,-99.32189326
19.64240287,-99.31231339
19.65186981,-99.37547276
19.60087305,-99.30574468
19.60344994,-99.30503002
19.6246062,-99.32792769
19.6378689,-99.35240123
19.63992443,-99.36328252
19.65969517,-99.37800861
19.62135257,-99.28442034
19.649722,-99.29031926
19.6166846,-99.30769574
19.65851389,-99.3832656
19.59565954,-99.30775874
19.60125826,-99.30422505
19.63097631,-99.32639163
19.63196603,-99.29998203
19.61114466,-99.27896863
19.61098229,-99.28249905
19.59219448,-99.27930044
19.61763382,-99.31556054
19.61291928,-99.3352375
19.61076541,-99.2981909
19.61194137,-99.29193506
19.59963597,-99.28411066
19.64506567,-99.30937985
19.59321805,-99.28615832
19.61926549,-99.33812162
19.61080787,-99.27923594
19.61476763,-99.30474814
19.60163189,-99.30460618
19.61146532,-99.2800004
19.69235097,-99.36680571
19.57952411,-99.40647992
19.6027569,-99.29928659
19.62161199,-99.31749882
19.63934186,-99.41486627
19.63650729,-99.32982575
19.63961453,-99.29444106
19.62165413,-99.30657506
19.63557232,-99.32123631
19.59500185,-99.30691405
19.63957225,-99.41674967
19.59081138,-99.28777005
19.61267777,-99.30529306
19.62060672,-99.33430982
19.63957176,-99.36112447
19.60594133,-99.28350312
19.63567199,-99.30562653
19.61365172,-99.34252554
19.63634839,-99.32718169
19.59723305,-99.30309503
19.61416623,-99.29228691
19.60456907,-99.28905579
19.60661229,-99.29475513
19.62774755,-99.32902056
19.63142039,-99.31617047
19.63663184,-99.36086832
19.62582941,-99.32129869
19.64518473,-99.31480561
19.6109064,-99.42647442
19.64355476,-99.31182273
19.62416084,-99.35003055
19.62816537,-99.34121904
19.60776723,-99.30548742
19.60254562,-99.28307815
19.64469633,-99.31091166
19.61858648,-99.41542506
19.62885008,-99.31606178
19.62957793,-99.33404777
19.63793224,-99.36878911
19.63984972,-99.29317093
19.61794932,-99.33107571
19.59608667,-99.27731425
19.59740357,-99.27488632
19.59899551,-99.31124287
19.62468307,-99.30923715
19.63364967,-99.3026126
19.61073831,-99.29790412
19.6106819,-99.33220696
19.65683452,-99.37827609
19.63534882,-99.41302455
19.62596403,-99.41507783
19.60582014,-99.4307299
19.59607261,-99.28494718
19.60946769,-99.33847354
19.63596282,-99.34851617
19.61139417,-99.31399875
19.61089424,-99.33130373
19.62623913,-99.3013908
19.61806449,-99.29021116
19.64578922,-99.29722404
19.59797327,-99.29249435
19.68708487,-99.34342819
19.60718276,-99.29608811
19.59767009,-99.28987631
19.60056212,-99.27843581
19.60558125,-99.30360621
19.5883548,-99.29176234
19.61733348,-99.28749379
19.60872673,-99.27205915
19.64101274,-99.29221716
19.62219505,-99.29908825
19.59492422,-99.30048791
19.59353155,-99.30927278
19.60375046,-99.3092149
19.61733203,-99.28934034
19.61403607,-99.32293647
19.59780267,-99.28771133
19.60913712,-99.28940196
19.64444266,-99.29673421
19.60864517,-99.28018182
19.59557073,-99.29641129
19.60910833,-99.30566463
19.63725187,-99.2894263
19.60847227,-99.30885248
19.64065341,-99.31290083
19.61879278,-99.32280198
19.63898115,-99.35969031
19.64821125,-99.29084812
19.60996761,-99.28046101
19.62923644,-99.29275791
19.62451938,-99.31355065
19.6250577,-99.31545923
19.60144693,-99.28174561
19.624321,-99.31741136
19.60631963,-99.29763303
19.62386705,-99.31726214
19.62579526,-99.31570535
19.68907856,-99.35626227
19.62560244,-99.31350453
19.62267953,-99.31636436
19.62473432,-99.31598988
19.62330953,-99.33276399
19.61871033,-99.33531008
19.62334379,-99.28343753
19.64079469,-99.30284958
19.62579621,-99.3157027
19.60577904,-99.29318579
19.63037014,-99.32187872
19.62579609,-99.31570304
19.62579621,-99.31570269
19.64285381,-99.41501202
19.62435249,-99.31710047
19.60044992,-99.28572337
19.60044992,-99.28572337
19.59354997,-99.28646266
19.61892113,-99.32666612
19.61206369,-99.30330762
19.65479961,-99.38187255
19.62483506,-99.31004581
19.64460318,-99.29861487
19.61352181,-99.28113349
19.6045896,-99.27793736
19.60397705,-99.27998545
19.61902684,-99.32621955
19.61423804,-99.29296883
19.62103443,-99.31394427
19.63995654,-99.40627856
19.65106989,-99.38655918
19.61916644,-99.28852581
19.6234938,-99.33308604
19.62554223,-99.33711132
19.62560087,-99.33707925
19.63856499,-99.30518221
19.62124853,-99.31070717
19.62692927,-99.32265454
19.62440784,-99.31712008
19.62560715,-99.31347595
19.62457148,-99.31638913
19.61205036,-99.3185135
19.62155873,-99.31544088
19.598176,-99.30216634
19.60879856,-99.31912042
19.62503738,-99.33611167
19.61394201,-99.28770165
19.6029873,-99.29014177
19.61103956,-99.29550709
19.60175993,-99.28137524
19.59701498,-99.2763097
19.60712963,-99.29197776
19.63395869,-99.30963462
19.60155546,-99.29894393
19.60796614,-99.2982673
19.59573201,-99.30484369
19.59244443,-99.29371482
19.64198335,-99.30148806
19.68833552,-99.35554222
19.63445613,-99.29938936
19.60407077,-99.30276416
19.63975848,-99.30382514
19.62169454,-99.34301882
19.63962506,-99.29444425
19.60477212,-99.28414901
19.5965163,-99.30371529
19.62234994,-99.31596153
19.60530009,-99.30869789
19.61734522,-99.29084452
19.63201619,-99.29912249
19.61742142,-99.29191886
19.63725935,-99.28980568
19.60182362,-99.27649951
19.61782275,-99.30576546
19.69004827,-99.36008279
19.62294276,-99.31625918
19.62881485,-99.29249065
19.64127667,-99.4118124
19.62123248,-99.3148121
19.62089688,-99.28526491
19.59703352,-99.30319315
19.62611602,-99.31657397
19.61947185,-99.31985896
19.62558699,-99.3173796
19.61101272,-99.29902108
19.62512404,-99.31126192
19.60972065,-99.29692074
19.636149,-99.32745328
19.60926097,-99.29801737
19.6142309,-99.30013111
19.61912511,-99.31014183
19.62504652,-99.3152101
19.62510921,-99.3184334
19.62624151,-99.31633722
19.60044992,-99.28572337
19.63007536,-99.29263145
19.62192373,-99.31521239
19.61877391,-99.30695904
19.6201794,-99.3200496
19.63316086,-99.35333051
19.6880767,-99.35559282
19.62113404,-99.34055722
19.62267021,-99.34826688
19.6876334,-99.35347002
19.61720867,-99.33517589
19.61073054,-99.29814777
19.62221633,-99.31339615
19.6083045,-99.27017516
19.62875359,-99.41735751
19.60394746,-99.30418497
19.62579535,-99.31570509
19.6029424,-99.27992273
19.62579539,-99.31570498
19.62580402,-99.31568088
19.62579637,-99.31570224
19.62451828,-99.31355
19.62856992,-99.32470344
19.62505598,-99.31527139
19.62671585,-99.31340832
19.59717185,-99.27716002
19.64204563,-99.41399733
19.57816813,-99.41176545
19.62579835,-99.31569671
19.5978064,-99.27730329
19.62579744,-99.31569925
19.5939447,-99.30468416
19.5988499,-99.30091026
19.68914295,-99.35631748
19.62503393,-99.3188571
19.638296,-99.41692792
19.59737683,-99.30242923
19.62579829,-99.31569687
19.61460535,-99.28720033
19.59698789,-99.31014519
19.61269014,-99.28925151
19.62579607,-99.3157031
19.62559622,-99.31354234
19.62579616,-99.31570285
19.61743146,-99.32950376
19.61887936,-99.30664075
19.58152959,-99.40518582
19.61540388,-99.28787951
19.59472737,-99.30571479
19.61388112,-99.29310132
19.61375666,-99.30190556
19.64149931,-99.41379728
19.62554454,-99.30808778
19.60766,-99.29756087
19.60482908,-99.27968508
19.62476292,-99.32060828
19.60491522,-99.28252689
19.59570881,-99.3048799
19.64015298,-99.29461522
19.60400387,-99.30358915
19.62535795,-99.31788207
19.60887893,-99.30235569
19.62669649,-99.31345098
19.6280243,-99.29108447
19.59318699,-99.27979062
19.61977505,-99.31393153
19.59897809,-99.28475243
19.62557817,-99.30690122
19.62451052,-99.31361058
19.61882576,-99.30681759
19.62579626,-99.31570255
19.62451938,-99.31355065
19.6290001,-99.29261992
19.62788947,-99.29088801
19.62481172,-99.31380451
19.62567726,-99.31656222
19.619066,-99.30978441
19.60239425,-99.28065459
19.63366581,-99.35399451
19.62301396,-99.31670944
19.64294013,-99.30005869
19.62380299,-99.31823829
19.60404047,-99.28272494
19.62673695,-99.31327597
19.61866646,-99.30771085
19.62657977,-99.31860517
19.62420118,-99.31754905
19.62438272,-99.31700504
19.62494994,-99.31467682
19.60751953,-99.27908284
19.59598677,-99.27900629
19.6147396,-99.35614977
19.62302955,-99.31496505
19.62504652,-99.3152101
19.60518149,-99.29313807
19.62027792,-99.31821185
19.61879184,-99.41880658
19.61992855,-99.31257991
19.61978585,-99.31365427
19.62315322,-99.32204335
19.60502797,-99.29093695
19.65102612,-99.38658633
19.61963939,-99.31411542
19.61328821,-99.28512854
19.64242775,-99.41296809
19.59442418,-99.28129195
19.59293126,-99.27938744
19.6128724,-99.31884411
19.63875105,-99.31815481
19.62742555,-99.32241222
19.64014288,-99.40746308
19.62076645,-99.31374965
19.60765897,-99.28711935
19.57675933,-99.41395178
19.60334139,-99.28597327
19.59534467,-99.28336265
19.62606423,-99.31332338
19.62692011,-99.31381031
19.61826784,-99.3276456
19.62565215,-99.30848725
19.60613898,-99.27986789
19.64111115,-99.3160571
19.60737063,-99.30722191
19.59551086,-99.29149121
19.62842419,-99.29214256
19.62050598,-99.31179455
19.60010697,-99.28305657
19.68889683,-99.35569597
19.60583356,-99.2925985
19.65541907,-99.38093752
19.59852499,-99.30124786
19.63457796,-99.3558333
19.61224818,-99.30332009
19.60991843,-99.28105718
19.63532747,-99.35809577
19.60943604,-99.32545904
19.59960187,-99.28418379
19.62476994,-99.31591908
19.62614913,-99.31490721
19.60095501,-99.28235225
19.5971296,-99.28251805
19.60860776,-99.27788179
19.6098006,-99.33491904
19.61945393,-99.31104836
19.62697974,-99.3138646
19.62559975,-99.31786903
19.62054836,-99.31330576
19.62346195,-99.31700502
19.62498186,-99.31482151
19.60424793,-99.28001186
19.61406596,-99.31820857
19.68887526,-99.35105909
19.60675269,-99.29247291
19.62359961,-99.31761407
19.65416962,-99.3833634
19.68942465,-99.35844876
19.62134819,-99.31456473
19.62094518,-99.32302166
19.68911672,-99.35619565
19.62882801,-99.31434893
19.59715297,-99.30996008
19.60700394,-99.30750493
19.63725413,-99.36221931
19.63225178,-99.35344125
19.60711434,-99.29198352
19.63719185,-99.28999938
19.61696963,-99.29217494
19.60486707,-99.27593654
19.62465245,-99.31364492
19.6342516,-99.35655537
19.6289811,-99.32117389
19.60471289,-99.31083947
19.61635039,-99.3079809
19.60170402,-99.30559407
19.60218158,-99.30550161
19.63503038,-99.40812492
19.59663528,-99.27732735
19.63353334,-99.35319975
19.61334865,-99.34842882
19.59588017,-99.27465333
19.6215956,-99.31007284
19.60876811,-99.31902693
19.59677871,-99.2825738
19.63670437,-99.32258437
19.59384538,-99.30457451
19.61676368,-99.33083812
19.63377653,-99.30376366
19.60608124,-99.29240414
19.6168064,-99.29949457
19.60481022,-99.27977366
19.59608156,-99.28551067
19.5870609,-99.29020049
19.60998465,-99.33442178
19.59954108,-99.28448137
19.62970563,-99.28719292
19.62071072,-99.31374596
19.60700146,-99.29210061
19.60822111,-99.28734987
19.61949511,-99.31409842
19.59644505,-99.29129446
19.64210699,-99.41408545
19.60121679,-99.31002968
19.59490248,-99.30591358
19.61400976,-99.31353638
19.59712615,-99.30957682
19.62553611,-99.30640988
19.59873964,-99.30105206
19.65296546,-99.3897079
19.63010985,-99.32531249
19.61489213,-99.29094761
19.62561894,-99.31381399
19.60890666,-99.27765003
19.62699264,-99.32012532
19.62202385,-99.34346698
19.59702929,-99.31058051
19.66107503,-99.37048084
19.62424349,-99.3345366
19.61285339,-99.31995685
19.6268985,-99.31155273
19.63349564,-99.30079962
19.62519613,-99.313476
19.6338042,-99.30349749
19.6272295,-99.3439435
19.60630899,-99.28006574
19.63113894,-99.34423913
19.60565943,-99.27706869
19.61835077,-99.31033665
19.62614805,-99.29453054
19.64201744,-99.41395683
19.60574201,-99.30345708
19.6077072,-99.3182847
19.63702894,-99.33720566
19.64075065,-99.29480485
19.60882349,-99.27402226
19.63368944,-99.29914573
19.62402995,-99.41614824
19.61405975,-99.31358806
19.6346491,-99.36155635
19.62925091,-99.34264781
19.62318798,-99.30506286
19.6060365,-99.30817854
19.62301133,-99.30459822
19.60787916,-99.2812305
19.62185225,-99.29687838
19.59924821,-99.30701288
19.63762488,-99.35954077
19.60021646,-99.27668925
19.61149615,-99.30936243
19.60824624,-99.30674768
19.63414162,-99.30915788
19.61624492,-99.29879447
19.59693215,-99.27656413
19.62490376,-99.41785125
19.60287741,-99.27697224
19.57653211,-99.41509605
19.59653318,-99.27678446
19.61490929,-99.3345022
19.63389911,-99.30067948
19.60126647,-99.29186025
19.62128193,-99.31338245
19.607901,-99.29044934
19.59508741,-99.27926602
19.6001522,-99.29058991
19.61688654,-99.41785091
19.63460973,-99.30741454
19.63312269,-99.30316883
19.62859394,-99.32369654
19.59060562,-99.29420448
19.60039312,-99.30160016
19.6113721,-99.36070733
19.64278138,-99.31342433
19.59592345,-99.30049479
19.61525579,-99.33480901
19.6294109,-99.34241554
19.61039513,-99.28620519
19.63353713,-99.30219281
19.5972793,-99.28767744
19.6024502,-99.28582193
19.61577533,-99.28873835
19.63468005,-99.35543951
19.61934058,-99.29728104
19.63716191,-99.36397632
19.61104809,-99.42446003
19.63888401,-99.40826623
19.59297705,-99.29479393
19.61368354,-99.29078926
19.63545216,-99.31065304
19.63530465,-99.31259855
19.61961142,-99.32115857
19.60978801,-99.3030911
19.62579628,-99.3157025
19.62262294,-99.34584371
19.60397377,-99.27564166
19.63443725,-99.33491771
19.6164133,-99.34254792
19.61878293,-99.32288772
19.62867061,-99.30106492
19.59969616,-99.27261854
19.66508895,-99.37763399
19.64063262,-99.29875516
19.60751775,-99.28303108
19.62734548,-99.41419099
19.59834435,-99.27532529
